%time,field.x,field.y,field.z
1636770502881696310,0.025195934907854257,-0.05576904949060096,9.877282715449285
1636770502882120707,0.03302273389279974,-0.07487387853510573,9.864784805328304
1636770502900777045,0.024773505262228553,-0.05521749103732315,9.877286883141993
1636770502913106869,0.03256464723122991,-0.07438702534157599,9.86479001118255
1636770502913715166,0.035024789260196365,-0.06020851477383038,9.844888895808573
1636770502931399725,0.05502302618628299,-0.06867425808094857,9.871406102585475
1636770502932028026,0.02381518558753292,-0.05445722690611268,9.877293460091668
1636770502951773339,0.03166037502163059,-0.07374235992144496,9.864797795144133
1636770502952182077,0.04638115134848078,-0.0489381802022507,9.883908081674242
1636770502970413845,0.03391880940541805,-0.059344538607264914,9.84489801344971
1636770502982656327,0.04622600073959125,-0.04843245695315214,9.88391129907636
1636770502983249179,0.031123482385627375,-0.07258754480472421,9.864808071061983
1636770503001892634,0.04578412086032655,-0.04762554214762469,9.883917276888777
1636770503002858258,0.030660092648665566,-0.07206616584141688,9.864813342778756
1636770503021178852,0.019771656916431863,-0.06626771097651009,9.89721452393792
1636770503021729890,0.03007243454898193,-0.07141788962562581,9.86481986653024
1636770503033951915,0.029907065248742464,-0.07109756801483623,9.86482268270584
1636770503052539816,0.0298063199644691,-0.07085828487817679,9.864824709077428
1636770503053410341,0.041987949892102416,-0.05987324143370786,9.903838454244287
1636770503072425255,0.032192096288523264,-0.05634584724768777,9.844921430338976
1636770503072854433,0.02955160517581896,-0.06982890903934938,9.864832816627352
1636770503090853999,-0.0041858355060742855,-0.06922143518852998,9.8906164799045
1636770503103038912,0.028946583285462738,-0.06924563277815668,9.864838722174444
1636770503103664673,0.05152032385939473,-0.06360074792536693,9.871458997540499
1636770503121248534,0.04867250002737577,-0.07718903045246193,9.891372693365126
1636770503122072764,0.015894608204050174,-0.0790328434371304,9.82583661831534
1636770503141501663,-0.002862290113041794,-0.053803956774669794,9.87071535577947
1636770503141981448,0.03585897663040573,-0.08701132068616514,9.852371700304717
1636770503153152444,0.050661357314825954,-0.062126966871401464,9.871472827738481
1636770503172697404,0.024993088509536236,-0.0809966665950202,9.884769575057724
1636770503174179121,0.05266615047373762,-0.047804871437820536,9.85156618994459
1636770503190839598,0.029437352040326017,-0.052727107019194155,9.844950099911735
1636770503191277333,0.0240051679161004,-0.08001991916865811,9.884779979001845
1636770503212855666,0.03896128083515115,-0.05614160937773993,9.858223865301158
1636770503230953987,0.023344333306576977,-0.07913783597701672,9.884788663083436
1636770503243247801,0.02578923078940986,-0.06497251581325973,9.864876549658328
1636770503243780749,0.04037971713053475,-0.040148616735566245,9.883974033852164
1636770503262439848,0.025325144685002875,-0.0644523689497288,9.864881164325617
1636770503263511763,0.04803726995697845,-0.05887836701121276,9.871505857577903
1636770503281413559,0.03294929212768999,-0.08325044110532935,9.852414356729545
1636770503281917952,0.027377972116433717,-0.04989099378366351,9.844970821915505
1636770503300868625,0.02720491786576751,-0.049677200982127884,9.844972383633168
1636770503312000742,0.04729257640046041,-0.05786390080843362,9.871515452057395
1636770503313300717,0.03244323271027859,-0.0821031609525596,9.852425664113474
1636770503331408429,0.047203351448102296,-0.05701158918047718,9.871520839267232
1636770503331725161,0.0321447908605477,-0.08121686223877571,9.852433987931931
1636770503350199161,0.03606568233864788,-0.05076387289045223,9.903912673238002
1636770503362389313,0.03409701940205051,-0.06679007860539071,9.83252128017992
1636770503363194656,0.02339722449867615,-0.06094881663452154,9.86490819439664
1636770503381504264,0.023105384833068253,-0.060643125364913675,9.864910766300143
1636770503382271889,0.022756060329307957,-0.0605789851801237,9.864911971249839
1636770503400741397,0.043071275755258535,-0.06900048122803001,9.89145918052499
1636770503401083762,0.0022899288907622397,-0.05143600462343608,9.838368975188201
1636770503413447363,0.04517130279455546,-0.05445140902889274,9.871544799423788
1636770503432101713,0.022025506016460784,-0.059390306851158044,9.864920857980943
1636770503432959521,0.02990638886405783,-0.07844610339057692,9.852463487437896
1636770503451254884,0.04460658565197203,-0.05343548217844516,9.871552919041637
1636770503451735025,0.02698966105774009,-0.09171295004775423,9.872392012529764
1636770503470401685,0.0065158948203809875,-0.08291174578374085,9.845843486992534
1636770503482679608,0.023763370176329325,-0.04409355622113092,9.845007883482227
1636770503483206721,0.04107159695294448,-0.0663313312341492,9.891485945740465
1636770503501777670,0.025843503767423826,-0.09070603365802957,9.872404382317296
1636770503502582216,0.05357479440460901,-0.05736053091731248,9.839190212160567
1636770503521004123,0.02788670388430363,-0.07626598725650935,9.852486528052639
1636770503521484410,0.027733847550974657,-0.07587608715426927,9.852489970695956
1636770503534051262,0.06266567591960193,-0.05955969992627952,9.898132396101474
1636770503552443046,0.03957409467543207,-0.0646347703034221,9.891503281675986
1636770503553251548,0.03541761892746422,-0.0946284262637437,9.840044572557826
1636770503571563474,0.04196832864109572,-0.05046904796970557,9.871580100073345
1636770503572083992,0.016258622910197387,-0.069378185344655,9.884876173907069
1636770503590646074,0.04970453004942851,-0.06933944235326493,9.859134481289798
1636770503601874935,0.038952563250135866,-0.06348859627033761,9.891513171375392
1636770503602527794,0.02399958418223898,-0.08785257635251156,9.872434841221892
1636770503623640565,0.031122148767465867,-0.07491507679130728,9.881980749188715
1636770503641045589,0.020241207158423823,-0.039583961786546315,9.845034920709208
1636770503641798647,0.04025166539915494,-0.04782663825779737,9.87160040453536
1636770503661369877,0.022760445400119615,-0.08610396772190998,9.872453181469591
1636770503661815751,0.050457099426382546,-0.052846911223350154,9.839231972326925
1636770503680263523,0.014119112147255248,-0.06626961977062315,9.88490079069204
1636770503692457416,0.0367107866137458,-0.060640606688483555,9.89153961562154
1636770503693107145,0.013441516306000444,-0.06571396887689716,9.884905445134931
1636770503711817049,0.013044099659219478,-0.06553422649100452,9.884907170973888
1636770503712100701,0.03839987531331739,-0.0460704612355352,9.87161613367543
1636770503730650765,0.0463991785492097,-0.06509367009864972,9.859179538519134
1636770503731276688,0.023166237346189094,-0.07021468137407424,9.852543741273967
1636770503751258261,0.03523746505512194,-0.059093797640193596,9.891554335712936
1636770503762046697,0.03516995269364254,-0.0587534153549028,9.89155660263759
1636770503762569066,0.04564254862065458,-0.06400634456028093,9.859190188600447
1636770503781984056,0.014408238991913128,-0.049606574479166506,9.864988973839488
1636770503781989515,0.0344962670676556,-0.05768833012658307,9.891565245463184
1636770503800812018,0.04734674250284535,-0.04897720258833521,9.839267454723759
1636770503812823287,0.02153118419799268,-0.06789852378659693,9.852563684984556
1636770503814072570,0.018704303502234343,-0.0813855392523084,9.872501724450172
1636770503832035924,0.03573079122483634,-0.04253812140522251,9.871642008537817
1636770503833936714,0.01817652269522803,-0.08092724742635983,9.872506477284203
1636770503851056472,0.04074569544559712,-0.07519383145466053,9.879153593154724
1636770503852189318,0.05116874498887335,-0.08025698901362771,9.846794046197832
1636770503870098216,0.020083148013828562,-0.06590213006379943,9.852580298034788
1636770503882295727,0.040207631085359706,-0.07415002937525192,9.879163686385432
1636770503882770333,0.016938419970244284,-0.07932860696431845,9.872521654420535
1636770503901601796,0.0339184193221548,-0.040467610942954126,9.871657107296286
1636770503902146811,0.02968034492304339,-0.0702782747489411,9.820228077662996
1636770503921016798,0.04163030089734331,-0.05903614418024465,9.85923896004461
1636770503932983394,0.018468098226094073,-0.06409713740310488,9.852595366420719
1636770503933886137,0.030259988165566177,-0.05285919872766141,9.891606096617748
1636770503950985029,0.04899785292506672,-0.07739299999335804,9.846828014375198
1636770503952212878,0.04317520993724649,-0.04391228424156705,9.839310552479443
1636770503971254607,0.03769027763362466,-0.07140790476479829,9.879193811798157
1636770503972419031,0.01979205713162123,-0.04890382680044219,9.832665708464699
1636770503983134238,0.01459884130128754,-0.07644715453279079,9.872548123878444
1636770504002933734,0.016847849565235003,-0.06228799922895265,9.852609873501425
1636770504003234272,0.04512987326878865,-0.08969624776440882,9.866788185415938
1636770504022938963,0.03664303321086233,-0.07001550127939539,9.879207718625764
1636770504041824699,0.039114071954454155,-0.0863094592485014,9.882975200479502
1636770504042383220,0.015636862653574626,-0.06084515982591782,9.852620886191064
1636770504061006915,0.02750112041267312,-0.049671716197189346,9.891630670762872
1636770504061978240,0.03560442388500814,-0.06880572207460936,9.879220015058081
1636770504073729435,0.03551954103168812,-0.06864247647447384,9.8792214562152
1636770504092277704,0.04999718229145817,-0.043626723643717405,9.898287542664677
1636770504093208687,0.03757039208182097,-0.05416015612687567,9.859283258542668
1636770504111493077,0.020290418702094717,-0.09243553815906022,9.860167793014798
1636770504111934543,0.048094343599340506,-0.0589534055192991,9.826934270587987
1636770504130433485,0.01180652768511089,-0.07218438626728035,9.872583946566651
1636770504142857465,0.03707311856279475,-0.05254978776538781,9.859293855331835
1636770504143323751,0.011448988394587823,-0.07154215989024294,9.872589041856239
1636770504161199621,0.02589241628682824,-0.04640523618470613,9.891650876908788
1636770504161631500,0.03386949594052358,-0.06533556323204336,9.879249675088097
1636770504181338137,0.010911485641456168,-0.0703645847614689,9.872598113781725
1636770504192410674,0.044278708673222096,-0.07029283089364226,9.846903611156229
1636770504193621346,0.030758075390190643,-0.07845779116336533,9.899204979111
1636770504211553537,0.0357232129280854,-0.050422154547464654,9.85930994954113
1636770504212354211,0.03296836669254426,-0.06390153537118075,9.879262103448209
1636770504230804431,0.03526492669901723,-0.04979755649866343,9.859314773439651
1636770504231316410,0.040805960586500975,-0.08272788392775335,9.866867901250018
1636770504251207222,0.034877897906382196,-0.04914803248492355,9.85931941020734
1636770504262137953,0.034771301976128204,-0.04887431175367246,9.8593211466753
1636770504262730236,0.040204691548985504,-0.08174638683131273,9.86687855170017
1636770504281512622,0.019697204365548296,-0.07293525156821777,9.840273299918785
1636770504282032873,0.023559213617376056,-0.042392106526006834,9.891674721377855
1636770504300511589,0.03147163153242232,-0.06155732151444158,9.87928186911989
1636770504312648090,0.03383473430351143,-0.047431803804552225,9.859331450631032
1636770504313373647,0.028766173400899788,-0.07474310907005259,9.899239712423508
1636770504331741344,0.031178815561723947,-0.06048198028755009,9.879289439803424
1636770504332714878,0.0391450404053364,-0.07947488573851841,9.866901368610655
1636770504351129554,0.007930888103949145,-0.06534247807744129,9.872635474009897
1636770504351737859,0.03892342746198026,-0.07899744632362123,9.866906079579248
1636770504363777049,0.010107624924671226,-0.05093879155102258,9.852684306094131
1636770504382466347,0.02765851914877025,-0.07290697718144241,9.899256562286643
1636770504382934914,0.038270661430685735,-0.07815292780664039,9.866915357628429
1636770504401592198,0.009602186930113697,-0.0502329282108058,9.8526884351115
1636770504402145092,0.03802784972356477,-0.07770515080241093,9.866919833569266
1636770504420690093,0.0175866578134472,-0.06915157569115907,9.840304614382402
1636770504440235834,0.03764735261095047,-0.07734255707260433,9.866924142665956
1636770504451990952,0.029551766606016727,-0.05887385441102942,9.833662516272113
1636770504452732475,0.036787696002445205,-0.07649683062444845,9.866933977745713
1636770504471096768,0.018595722060067515,-0.05393203806836724,9.820358699418824
1636770504471593748,0.05906779139750302,-0.0702480455230126,9.873605510786465
1636770504490243271,0.03621834950873386,-0.07541666065523994,9.866944397995775
1636770504502551981,0.004913165276122237,-0.06119214135193426,9.872664036145384
1636770504503043459,0.058601405551984835,-0.06917748712414035,9.873615847794142
1636770504521702033,0.015172460711634474,-0.06601852625187694,9.840330152543348
1636770504522450346,0.03528316157342516,-0.07405066013627715,9.866958133478763
1636770504542040799,0.03524981307723836,-0.07375180183687635,9.866960490477936
1636770504543008531,0.0015493441351615781,-0.07346040105430006,9.892635432745996
1636770504561043454,0.014747462289242053,-0.06492640726576153,9.840338063861958
1636770504561667105,0.024123026660081294,-0.06742638351721146,9.89930465653965
1636770504573710165,0.0264100086673936,-0.05326663047113869,9.879344876414352
1636770504592438486,0.0167700904867276,-0.05021591650285345,9.82038169142252
1636770504593287277,0.03689717008727388,-0.058308829836636336,9.847012292859247
1636770504611533750,0.025997343438255542,-0.05250109529766564,9.879350069208513
1636770504612611984,0.034165754547145474,-0.07151448590700359,9.86698077389029
1636770504631030994,0.025621805084814982,-0.051781708672259945,9.879354847438284
1636770504641789782,0.04449767139141504,-0.07638492179755897,9.834652560441523
1636770504642291982,0.01072792056945812,-0.07602923318123833,9.860322987629182
1636770504661151406,0.04414237300099529,-0.0757420906708176,9.834659133469394
1636770504661635283,0.05850752835057046,-0.050669649810716394,9.853696779601902
1636770504681293676,0.03309405753128118,-0.06972439490392503,9.866997237928713
1636770504692396955,0.04364367197230585,-0.07489129228108318,9.834667876831737
1636770504693265750,0.05529638026036856,-0.06349700685549182,9.873673075604955
1636770504711623128,0.032245143300418146,-0.06866950661069815,9.867007447015494
1636770504712596211,0.03199307747415679,-0.06829966528830585,9.867010834670623
1636770504730597551,0.031860718401637046,-0.06802097929204247,9.867013187343538
1636770504731114882,0.0317013428428668,-0.0677370348315575,9.867015654975836
1636770504750747056,0.039661955648024896,-0.08688799609498331,9.854656862993107
1636770504762028931,0.03373586045297781,-0.053537973515946566,9.847050725143546
1636770504762634356,0.028451565283143538,-0.0808775297039207,9.88699203253711
1636770504781460033,0.03057021861813469,-0.06670072871600582,9.8670262837583
1636770504781966531,0.030389714878448288,-0.06630598344967364,9.86702950191404
1636770504800464439,0.038490366691011454,-0.08533579203786934,9.854675072206245
1636770504812767018,0.0013403400494746021,-0.03807230631681688,9.852747518331096
1636770504813307029,0.02982785651429036,-0.06540974294498678,9.867037198150024
1636770504832052538,0.02726766762262129,-0.07888983467245207,9.887011427095374
1636770504832861318,0.029454869037809955,-0.06469112152355849,9.867043057616563
1636770504853091693,0.022490415304428267,-0.0683762723133935,9.893196215704306
1636770504871096254,0.02893743265767976,-0.06376486337967555,9.867050617343308
1636770504882359636,0.031175901291122552,-0.04957923307477554,9.847079890682286
1636770504882832059,0.003240325216217291,-0.08246937191385052,9.880355465621681
1636770504902700359,0.03921162516074297,-0.06834083564040212,9.834734245253271
1636770504903488228,0.03902012532369881,-0.06801734074319513,9.834737249226377
1636770504920735542,0.02816048467408788,-0.06217653204631306,9.86706300107957
1636770504921279808,0.03875646720190519,-0.0674611250748345,9.83474212325003
1636770504940919379,0.035961241970389614,-0.08114729898681582,9.854720005390018
1636770504960384687,0.027448746486574555,-0.06157780693537192,9.867068761787651
1636770504960820274,0.004371867444039928,-0.06686255019189256,9.860394273362411
1636770504973031716,0.02437392728737114,-0.07488895626297333,9.887050098814033
1636770504973633298,0.024094852103888002,-0.074514031819827,9.88705361557848
1636770504991267624,0.023902743369120124,-0.07418992501929449,9.8870565186305
1636770504992187629,0.02623775677852011,-0.060135331955854306,9.867080952485972
1636770505011515695,0.011547740164022342,-0.08468287291089305,9.84806344897953
1636770505012035896,0.04860219530963358,-0.05384988605984711,9.873765623096372
1636770505023148524,0.0339815342173524,-0.07847952555038505,9.854748637193298
1636770505041856895,0.02554806342076159,-0.05885669280630845,9.867090472329457
1636770505042640152,0.033560425660763754,-0.07789754100682354,9.854754698781552
1636770505061119049,0.02742635493234913,-0.04447066511376638,9.847115443538852
1636770505062108808,0.03319958998920087,-0.07750153268142602,9.854759042003383
1636770505080365765,0.022179681846934803,-0.07170835578457126,9.887078844790409
1636770505092524006,0.03274533864709807,-0.07687956779133648,9.85476543403421
1636770505093275065,0.04457951223854373,-0.06548347313238637,9.89376596804702
1636770505111778222,0.03486345275924857,-0.06253619205467897,9.834789242986371
1636770505112278689,0.01302974456472558,-0.051130613194498596,9.899423053649347
1636770505131053915,0.03207880205923219,-0.07556562757993152,9.85477778969832
1636770505131457150,0.03426682851772178,-0.061456710753838524,9.834798145475967
1636770505143544982,0.03387825295974381,-0.061173617263437,9.834801256614012
1636770505162312554,0.0204548584911536,-0.06894597356224158,9.887102212208141
1636770505163410211,0.02032251391578013,-0.06866784516366956,9.88710441993315
1636770505181508444,0.030859227820548823,-0.07404870708646097,9.854793198592528
1636770505181860889,0.022347566859639987,-0.05441894695232254,9.867123712904135
1636770505200594137,0.04502064201725058,-0.04855168105051009,9.87381007714379
1636770505212690696,0.03035101136728303,-0.07315920228107013,9.854801420553889
1636770505213753233,0.04464522352196093,-0.047831110411769066,9.873815298789399
1636770505232039569,0.019030395780732918,-0.06695301616247656,9.887118753540742
1636770505232434287,0.0187001667160407,-0.06671504073896489,9.887120991384977
1636770505251162619,0.0546637668019868,-0.05250737731010018,9.84151303928242
1636770505270237274,0.02483102096094606,-0.06162802073032685,9.860979886074826
1636770505282477010,0.02868730406481073,-0.07081118054231378,9.854823554674573
1636770505283720379,0.028567463248213344,-0.07046294058397339,9.854826400074707
1636770505301661378,0.01758596044678708,-0.06445651194379183,9.887138018030784
1636770505302175363,0.019934089929801627,-0.05031101067589292,9.867150684857453
1636770505320673310,0.02558094572205213,-0.08318968722025447,9.874825591967722
1636770505321111461,0.027780291992832516,-0.06920073801993322,9.854837593435162
1636770505333661165,0.025154321902387065,-0.08271407630322848,9.874830683143424
1636770505360687140,0.05016815290361076,-0.06293298721543442,9.861532611503389
1636770505361636931,0.036003464311287994,-0.07919160732151143,9.878182929410684
1636770505374232787,0.026667588834868323,-0.06798829821999045,9.854849107469281
1636770505392270512,0.04660903773205379,-0.07587653676631223,9.881535512967298
1636770505393292130,0.017591431769411615,-0.047878958468335946,9.86716724150894
1636770505411476762,0.014846521241916062,-0.06129899615817822,9.887162591187934
1636770505411960350,0.02796103219825097,-0.05280325979829647,9.834868361398312
1636770505430576216,0.033598734128019156,-0.0856353843740533,9.842555947430911
1636770505442722046,0.03935380140513117,-0.04095097738022111,9.873868738314204
1636770505443323703,0.024876491587273713,-0.06565820660353894,9.854869590094122
1636770505462135437,0.0450799457018604,-0.07343064877621605,9.881561085960577
1636770505462655636,0.013572645681987275,-0.05941622563825103,9.887175915881977
1636770505481176128,0.02429523917204652,-0.06479590253354528,9.854876748057926
1636770505482243828,0.044505082777946084,-0.07259660555387497,9.881569853732575
1636770505494324750,0.02385766514881597,-0.06414053792375657,9.85488210432642
1636770505512418705,0.023605811086562255,-0.06377268528727008,9.854885098758613
1636770505513508617,0.012455023785392155,-0.05781187378111461,9.887186898211032
1636770505531439539,0.04334996530205153,-0.07101976369995226,9.881586448250422
1636770505532513302,0.04306545762824054,-0.07075008859640022,9.881589625178014
1636770505550838920,0.02505064136056316,-0.04862067755986063,9.834897772572948
1636770505561993535,0.05113595351968605,-0.08952229704509637,9.869297340008451
1636770505562538101,0.021978375535983252,-0.06176228125353646,9.854901667383375
1636770505581282691,0.04198892113625348,-0.06958307388855955,9.881602544955603
1636770505581663494,0.013012304393752646,-0.04185860935315599,9.867201717925083
1636770505601288587,0.018644141545674238,-0.07474545609884235,9.874908652407623
1636770505612445595,0.05197090662897519,-0.07450692172894327,9.849316522362566
1636770505613071334,0.017861243186318244,-0.07442737940853729,9.874912503220356
1636770505632661507,0.019802826309508543,-0.06037629251588196,9.854914867425736
1636770505634922873,0.027977698624896144,-0.07934674535854755,9.842626235727376
1636770505650653664,0.031245950887059486,-0.048280601714384586,9.893915965941355
1636770505651895340,0.04191034905051116,-0.05350704740346284,9.861626810834483
1636770505670948035,0.030792650010512398,-0.0476927344306572,9.893920237916785
1636770505682087806,0.027107292391174546,-0.0778967476532484,9.842640253258375
1636770505682600030,0.06165787031343715,-0.060639313864710186,9.888341891449116
1636770505701482671,0.018552497076705463,-0.05795557657246599,9.85493183315553
1636770505701954971,0.005067392910459138,-0.06597229356262642,9.907227011522085
1636770505720683482,0.04078479015806413,-0.05185656137256155,9.861640347766654
1636770505732907167,0.015238353757304772,-0.07101006634897951,9.874942062847582
1636770505733964945,0.03776904740496184,-0.06499221148277008,9.881650835976764
1636770505751048618,0.02321402361019432,-0.08979146434914412,9.862663907163977
1636770505752065495,0.037259490207160066,-0.0644996703185778,9.881655998192764
1636770505772810465,0.036416142547114935,-0.07240724418203565,9.846020064760769
1636770505791165011,0.016208093067266623,-0.055601695413184556,9.854949530010499
1636770505792320977,0.03627503471292266,-0.06342059525092339,9.881666645622996
1636770505810475198,0.021924166569256325,-0.0881536173178518,9.862681633771048
1636770505822777159,0.061348653732163694,-0.0434785206373488,9.868371661864012
1636770505823247005,0.021624811977499804,-0.08766488772862166,9.862686651536416
1636770505841906094,0.02385824679655979,-0.07345714949448305,9.8426828003477
1636770505842692765,0.04987975168658976,-0.03676732850029131,9.900664173260935
1636770505861148131,0.043888656130541825,-0.08093094765039799,9.869406419391755
1636770505861652456,0.02566166967971183,-0.05902950482302494,9.822680289290293
1636770505881434436,0.034815533823267325,-0.0613789696856287,9.88168478708567
1636770505892341939,0.03466799853537104,-0.061024515600630734,9.881687501403086
1636770505892985264,0.020111922881065364,-0.08580666703967707,9.862706194297742
1636770505911402006,0.04740761145256952,-0.05230430556979983,9.829401111633004
1636770505912502960,0.010908423173490115,-0.0658819091019155,9.874983340038721
1636770505930771054,0.04181904224422056,-0.0792572785891696,9.86942898829768
1636770505931325465,0.04162129204563212,-0.07889865159905855,9.869432698855146
1636770505950995443,0.046120368546428925,-0.05096908488182773,9.829414250867092
1636770505962898363,0.040981506901852816,-0.07824642609230825,9.86944056774046
1636770505963567541,0.04098789234894981,-0.07788202261594389,9.869443423649164
1636770505981988282,0.018099104759677503,-0.08322536767717045,9.862732213337003
1636770505983065296,0.017908467379412377,-0.08290339528282409,9.862735272880407
1636770506001211200,0.0546911387909479,-0.051849967641580536,9.88843287097026
1636770506001755946,0.0487099632081939,-0.09591684730782551,9.857193509036051
1636770506012997840,-0.0020821036642748366,-0.05715163323177248,9.907282898062181
1636770506034315073,0.04009312700148133,-0.07605006417085111,9.86946138531194
1636770506034363853,0.03395970608662191,-0.0426867248236276,9.861710167394417
1636770506052012350,0.028786053531026715,-0.06998691495887563,9.901742771408816
1636770506053223474,0.008237106504225404,-0.06173946752401973,9.87501269648236
1636770506071129842,0.05106200261202859,-0.06375751493967806,9.908464806740803
1636770506082226127,0.016185820621446984,-0.08050497967572828,9.862758119008207
1636770506082811910,0.04120682819232734,-0.06078262968288649,9.849461695001207
1636770506101426053,0.036215214603215494,-0.08792769942856062,9.889498434452848
1636770506102300502,0.040883063251516485,-0.060181805836272174,9.849466733887708
1636770506120576989,0.040745806206140836,-0.06000936404387501,9.849468355432032
1636770506121260395,0.04660717334745284,-0.09266557088227387,9.857234777197863
1636770506134499493,0.025946509116776914,-0.08423981903751733,9.830502417098716
1636770506152136354,0.01718793465892947,-0.06454704337602611,9.842759171868746
1636770506153073731,0.053992988187694144,-0.03338128079851799,9.868453969357546
1636770506172272731,0.00838005477120948,-0.04462887618104638,9.855015094688406
1636770506191304825,0.03685742077069674,-0.07156599526286732,9.869507535826477
1636770506191866302,0.007566213546291422,-0.04391332663995152,9.855018967719316
1636770506211491229,0.03857696933598431,-0.05720980071937974,9.849493747796334
1636770506212678097,0.013208411621618668,-0.07641608309195264,9.862795083645816
1636770506223195615,0.04671459036796655,-0.07588890555699114,9.837251868285144
1636770506241986911,0.03794077321626162,-0.05619671034735721,9.849502050699684
1636770506242847343,0.021160137812959525,-0.09477605404694958,9.850557748701414
1636770506261197129,0.04941377561732716,-0.04425301744329582,9.888497567567216
1636770506261601013,0.043403313026476875,-0.08836968386561435,9.857288852706393
1636770506281516996,0.03703639068848065,-0.05513242170437762,9.849511507483832
1636770506282445677,0.03686573502783471,-0.054920447546936924,9.849513332243598
1636770506293021015,0.03430470077046507,-0.06836408054484427,9.869539434265178
1636770506312793712,0.02305782032760957,-0.06249425795847227,9.901807891944262
1636770506313733835,0.04223329584555156,-0.08707632874072418,9.857305444998124
1636770506330858067,0.05624953588353178,-0.061642088193094635,9.876274895064409
1636770506331824625,0.033253626804631314,-0.06706293071412756,9.869551959315352
1636770506351043023,0.010313783451885458,-0.07263821971186848,9.862827082199905
1636770506362292723,0.043887178771102896,-0.07213632724845855,9.837293121831587
1636770506362887840,0.021584012110506368,-0.0606467471814171,9.901822702441947
1636770506381541661,0.034697946474398805,-0.05227132688922252,9.849535622093542
1636770506382053095,0.052496180227885034,-0.0737041534795642,9.896319739769618
1636770506400731381,0.031955351312102746,-0.0654234529395273,9.869567251624183
1636770506401206533,0.03420247708529001,-0.051460157844276884,9.849541626567513
1636770506413553104,0.03167499254981167,-0.06504468003228314,9.869570658556212
1636770506432184540,0.017292856187918912,-0.08995354795090857,9.850610515732914
1636770506433239134,0.033886903549027944,-0.05078432539001337,9.849546225674853
1636770506451232224,0.050965375816986576,-0.0891250803068094,9.825084961473983
1636770506453337167,0.03357368480139704,-0.05011454041169029,9.849550729461772
1636770506470502145,0.03096793618169079,-0.06354141793078331,9.869582695074884
1636770506482710937,0.033210347344774155,-0.04958087360767181,9.849554661331249
1636770506483267860,-0.000605532242582765,-0.04955564609138545,9.875084771372627
1636770506501925823,0.005353753082976683,-0.08230098257708747,9.882889335930576
1636770506502387741,0.03507699984268417,-0.03490738247728297,9.82953002442724
1636770506521085474,0.030074866745348483,-0.06200895847870096,9.869595205021026
1636770506533306502,0.05245736376313816,-0.05583754988239396,9.876330288165278
1636770506534831801,0.02698478858902014,-0.07517139554854407,9.88963311592699
1636770506552463880,0.03157369034601361,-0.04742322206978392,9.849570668782057
1636770506553486970,0.03756758521928963,-0.08027380321661584,9.857382074309266
1636770506571464392,0.01722726250114984,-0.07213716675559753,9.830617822643134
1636770506572654882,0.03750661784403286,-0.0798242887483459,9.857385956918147
1636770506592160624,0.028479123636648063,-0.06017594022984361,9.869611287207423
1636770506610718225,0.0029577132760668333,-0.07936479873595109,9.88291435793612
1636770506622923605,0.0389879902723979,-0.06501252403918226,9.837363417054574
1636770506623598334,-0.005970572089640202,-0.0593422985774223,9.895138261109576
1636770506642094246,0.0361677653039622,-0.07807099469990447,9.857405002473755
1636770506643055760,0.04077999210844557,-0.05037044505973681,9.817336028939437
1636770506661294612,0.02459790341964882,-0.07203517131101422,9.889662682613798
1636770506662005373,0.049458063893858685,-0.05225454307715036,9.876365369476531
1636770506680392183,0.012587875176019173,-0.08307925521364777,9.850678027392535
1636770506692765439,0.024186786262286698,-0.07137964919522985,9.889668449376883
1636770506693424739,0.03485478266556701,-0.07671592793404416,9.857420371719945
1636770506712114819,0.04878536864338627,-0.0513316108404553,9.876373555314792
1636770506713071020,0.028226213783900812,-0.04329601763266138,9.84959983727617
1636770506731462803,0.05693991956075581,-0.07034366782408687,9.86416527794404
1636770506732410616,0.02546286155052987,-0.05650277830125861,9.869641240191266
1636770506750253488,0.04470397492105822,-0.08096492806152447,9.825186079472592
1636770506762417142,0.04495828780673728,-0.0638406219348016,9.896425398529761
1636770506763080274,0.03300158318510154,-0.07509125947321314,9.857439260445306
1636770506781982892,0.021890563205071878,-0.0692466759163407,9.889688962830382
1636770506782355676,0.03264153917761416,-0.07455778870256241,9.857444509164852
1636770506801033005,0.0236913634942217,-0.05483071192631763,9.869655081868245
1636770506813276557,0.034422969431443635,-0.06003249069559876,9.83741210104315
1636770506813853704,0.008992954382885568,-0.07933703152096064,9.850712816309189
1636770506831504777,0.011690166551249902,-0.048298146978539166,9.901907258108821
1636770506832567189,0.045287971033301344,-0.04771762292702707,9.876408334316213
1636770506851689641,0.03339041288250722,-0.05895365998449521,9.837422184989004
1636770506852868887,0.030580505090593534,-0.07240274656377532,9.857467183053163
1636770506863421193,0.02166661709632604,-0.05279313103908664,9.869670842868256
1636770506881988980,0.03247748760269473,-0.05822211411296157,9.837429597083435
1636770506882858953,0.02752004811955746,-0.08547817648041958,9.877516675802227
1636770506901325409,0.018775951812539843,-0.06596917205466049,9.88971777202804
1636770506901733365,0.021020255728954433,-0.05213577846590448,9.869675734865831
1636770506920192662,0.0183701289850343,-0.0656077819803555,9.889720939312532
1636770506932542202,0.02665196941270152,-0.08456799489954117,9.877526891468964
1636770506934334720,0.0513396432323958,-0.06465591037430223,9.8642349369005
1636770506953542614,0.027042274140260298,-0.0769893977477004,9.867512879374072
1636770506971891014,0.038915912551158456,-0.07520731987017701,9.825256468566092
